song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
75,219493,0.254,0.5830000000,0.5840000000,0.0000000000,5,0.1230000000,-5.3620000000,0,0.0314000000,140.0390000000,4,0.1360000000
67,191666,0.0012699999999999,0.8060000000,0.9020000000,0.0000000000,11,0.2120000000,-3.3870000000,0,0.0475000000,128.9430000000,4,0.9610000000
73,175093,0.0066599999999999,0.4940000000,0.9390000000,0.0000000000,1,0.1390000000,-3.1270000000,1,0.1260000000,177.7510000000,4,0.8930000000
63,217760,0.0079099999999999,0.4230000000,0.8620000000,0.0000000000,0,0.1330000000,-5.1300000000,0,0.0695000000,154.7460000000,4,0.4620000000
68,234000,0.126,0.8710000000,0.5970000000,0.0001150000,5,0.0638000000,-4.9320000000,0,0.0464000000,125.9990000000,4,0.6350000000
73,234173,0.512,0.5840000000,0.7000000000,0.0000243000,6,0.1300000000,-4.2510000000,1,0.0506000000,163.9530000000,4,0.5490000000
64,204853,0.017,0.4230000000,0.9220000000,0.0000000000,3,0.1020000000,-2.6020000000,1,0.0411000000,156.0630000000,4,0.5670000000
67,206520,0.00166,0.4230000000,0.9400000000,0.0000000000,1,0.1780000000,-4.0120000000,0,0.0635000000,149.9340000000,4,0.5050000000
78,249626,0.0206,0.6470000000,0.7290000000,0.0489000000,5,0.1340000000,-6.2510000000,1,0.0236000000,94.0100000000,4,0.6870000000
48,222000,0.327,0.5210000000,0.4310000000,0.0000000000,0,0.0986000000,-9.7400000000,1,0.0293000000,106.5460000000,4,0.1810000000
68,251160,0.324,0.6500000000,0.8790000000,0.0000000000,8,0.3760000000,-3.1760000000,1,0.0328000000,105.0150000000,4,0.8990000000
24,275253,0.439,0.8200000000,0.7170000000,0.0010700000,8,0.2360000000,-6.1910000000,1,0.0722000000,104.0050000000,4,0.8430000000
67,207466,0.211,0.7560000000,0.8000000000,0.0007230000,5,0.0470000000,-5.1580000000,1,0.0329000000,118.9210000000,4,0.9670000000
29,216706,0.0838,0.7510000000,0.7310000000,0.0000000000,6,0.0556000000,-4.4190000000,0,0.0308000000,97.0070000000,4,0.9730000000
66,215493,0.0893,0.7190000000,0.8090000000,0.0000000000,1,0.1830000000,-10.2010000000,1,0.0511000000,100.8390000000,4,0.9640000000
63,267000,0.254,0.8110000000,0.8800000000,0.0014600000,8,0.0475000000,-2.9720000000,1,0.0628000000,124.1200000000,4,0.9150000000
71,243413,0.0426,0.7230000000,0.7770000000,0.0000036800,7,0.0451000000,-3.5030000000,1,0.1080000000,91.0170000000,4,0.9610000000
71,198786,0.078,0.6990000000,0.9170000000,0.0000000000,0,0.0650000000,-4.8970000000,1,0.1150000000,130.0400000000,4,0.8890000000
59,252933,0.141,0.7820000000,0.8740000000,0.0584000000,2,0.1120000000,-7.1570000000,1,0.0474000000,123.1790000000,4,0.8590000000
66,232880,0.622,0.5850000000,0.9770000000,0.0000000000,1,0.3280000000,-3.5700000000,1,0.0615000000,138.2640000000,4,0.8010000000
58,199316,0.833,0.7440000000,0.6010000000,0.0242000000,10,0.1310000000,-5.2410000000,1,0.0349000000,143.5420000000,4,0.9050000000
11,277600,0.0306,0.5660000000,0.9110000000,0.0247000000,4,0.0574000000,-9.4580000000,0,0.0791000000,193.5380000000,4,0.6380000000
61,164120,0.455,0.5480000000,0.6880000000,0.0000000000,7,0.0720000000,-6.0530000000,1,0.0372000000,179.8420000000,4,0.8130000000
84,218093,0.284,0.7780000000,0.8240000000,0.0000000000,10,0.4050000000,-5.8920000000,0,0.0712000000,100.0240000000,4,0.7560000000
77,189440,0.0179,0.7740000000,0.6870000000,0.0000117000,11,0.1280000000,-4.8180000000,0,0.0584000000,104.9590000000,4,0.3080000000
74,254720,0.419,0.8030000000,0.5600000000,0.0000000000,1,0.0608000000,-6.9120000000,0,0.0398000000,133.6790000000,4,0.7700000000
70,239400,0.135,0.8200000000,0.9370000000,0.0001280000,5,0.3500000000,-4.8100000000,0,0.0551000000,130.9930000000,4,0.9060000000
56,272546,0.743,0.6960000000,0.7280000000,0.0537000000,7,0.0835000000,-6.9370000000,1,0.0340000000,124.0920000000,4,0.9630000000
80,228200,0.208,0.6590000000,0.8020000000,0.0000000000,2,0.1230000000,-4.7900000000,1,0.1480000000,177.9360000000,4,0.8630000000
54,203173,0.414,0.6710000000,0.8840000000,0.0001500000,6,0.0701000000,-9.2670000000,0,0.0586000000,119.5740000000,4,0.9330000000
60,443480,0.779,0.5820000000,0.6100000000,0.0000065400,11,0.2670000000,-6.6410000000,0,0.1030000000,93.6580000000,4,0.8260000000
77,192600,0.332,0.8570000000,0.8010000000,0.0000012000,0,0.0789000000,-6.4990000000,1,0.0618000000,96.0090000000,4,0.7530000000
52,162213,0.337,0.8160000000,0.4160000000,0.7910000000,5,0.0452000000,-17.7950000000,0,0.2440000000,90.1480000000,4,0.8170000000
51,212893,0.00487,0.5420000000,0.7140000000,0.2980000000,2,0.3340000000,-8.0450000000,1,0.0280000000,124.2600000000,4,0.7600000000
62,249506,0.422,0.9270000000,0.7210000000,0.0000436000,8,0.0422000000,-12.5610000000,1,0.0908000000,103.0180000000,4,0.9650000000
57,172733,0.0699,0.3480000000,0.7510000000,0.0007380000,0,0.2080000000,-12.8230000000,1,0.0494000000,156.5090000000,4,0.8860000000
4,319560,0.318,0.5220000000,0.5260000000,0.0000000000,2,0.1160000000,-6.3610000000,1,0.0259000000,90.0200000000,4,0.4300000000
56,262160,0.0485,0.7790000000,0.6310000000,0.0031600000,2,0.0349000000,-5.3140000000,1,0.1150000000,97.9270000000,4,0.6630000000
65,212000,0.0854,0.7480000000,0.8350000000,0.0000019700,7,0.0365000000,-5.7310000000,1,0.0351000000,142.9420000000,4,0.8960000000
74,343413,0.1989999999999999,0.6480000000,0.8460000000,0.0000042300,0,0.0803000000,-6.7310000000,1,0.0424000000,160.0750000000,4,0.8150000000
7,238680,0.0151,0.8150000000,0.7570000000,0.0000526000,2,0.1870000000,-5.3510000000,1,0.1650000000,127.0520000000,4,0.8110000000
73,243160,0.00411,0.4250000000,0.9540000000,0.0000000000,1,0.0555000000,-3.7560000000,0,0.0476000000,178.0430000000,4,0.9330000000
43,378373,0.1119999999999999,0.5590000000,0.7300000000,0.0026700000,10,0.2630000000,-8.4610000000,0,0.0639000000,106.8060000000,4,0.7780000000
58,351400,0.652,0.5550000000,0.3310000000,0.0000116000,9,0.2350000000,-17.7180000000,0,0.2700000000,170.6030000000,3,0.4370000000
59,408440,0.445,0.3010000000,0.3350000000,0.0018100000,0,0.7510000000,-8.5640000000,1,0.0303000000,176.5910000000,4,0.3860000000
7,181960,0.701,0.7070000000,0.4080000000,0.0000000000,5,0.1050000000,-12.7760000000,0,0.0366000000,126.3990000000,4,0.8430000000
52,159466,0.491,0.6600000000,0.5040000000,0.0000265000,0,0.1500000000,-13.0870000000,0,0.0496000000,88.9530000000,4,0.9140000000
58,622520,0.422,0.4890000000,0.6790000000,0.0000069200,7,0.1300000000,-4.8990000000,0,0.0326000000,95.8130000000,4,0.6580000000
7,257213,0.83,0.5070000000,0.4230000000,0.0091600000,2,0.0973000000,-14.1870000000,0,0.0332000000,82.8090000000,4,0.7010000000
41,208866,0.259,0.6130000000,0.4890000000,0.0000000000,11,0.0696000000,-13.5090000000,0,0.0503000000,145.2780000000,4,0.8980000000
50,325506,0.888,0.6600000000,0.1240000000,0.0007640000,5,0.1110000000,-19.2000000000,0,0.0496000000,129.9190000000,4,0.3620000000
63,263306,0.0102,0.5430000000,0.9030000000,0.0058500000,11,0.0862000000,-6.6580000000,0,0.0390000000,162.2410000000,4,0.9620000000
68,301426,0.59,0.6910000000,0.8050000000,0.0000000000,2,0.0975000000,-6.8100000000,0,0.0947000000,142.5030000000,3,0.8660000000
50,183546,0.565,0.5760000000,0.6980000000,0.0000000000,0,0.3860000000,-5.1810000000,1,0.0321000000,98.8550000000,4,0.7080000000
60,205226,0.599,0.5450000000,0.5900000000,0.0000000000,9,0.0916000000,-7.2570000000,0,0.0813000000,100.8350000000,3,0.5830000000
52,278040,0.8109999999999999,0.6490000000,0.1440000000,0.0000024200,0,0.0890000000,-16.8090000000,1,0.0522000000,119.1930000000,4,0.2640000000
42,193800,0.908,0.5700000000,0.3010000000,0.5740000000,7,0.1230000000,-13.8460000000,1,0.0518000000,118.3370000000,4,0.4310000000
50,195533,0.853,0.3900000000,0.2630000000,0.0000000000,2,0.2190000000,-6.8510000000,1,0.0394000000,80.3320000000,1,0.4460000000
40,128386,0.386,0.3370000000,0.5500000000,0.0000000000,9,0.2980000000,-5.8140000000,1,0.0502000000,183.1170000000,4,0.8510000000
57,182226,0.5479999999999999,0.5140000000,0.8300000000,0.0000000000,2,0.3210000000,-8.6660000000,1,0.0391000000,148.8060000000,4,0.9640000000
78,240800,0.00255,0.4380000000,0.8050000000,0.0000569000,8,0.0842000000,-6.2370000000,1,0.0624000000,113.2530000000,4,0.5640000000
69,198706,0.3279999999999999,0.3970000000,0.7850000000,0.0049500000,2,0.0621000000,-9.1680000000,0,0.0545000000,96.3330000000,4,0.6460000000
48,222746,0.0003799999999999,0.7350000000,0.8200000000,0.0572000000,2,0.0983000000,-8.5540000000,1,0.0494000000,135.5860000000,4,0.8590000000
63,133200,0.0289999999999999,0.5970000000,0.5540000000,0.0000000000,11,0.0766000000,-14.1440000000,0,0.0425000000,117.8350000000,4,0.9630000000
77,333893,0.0484,0.4120000000,0.9020000000,0.1310000000,9,0.4050000000,-11.6000000000,1,0.4050000000,89.7400000000,4,0.4220000000
77,425653,0.0112,0.3860000000,0.6070000000,0.0000138000,10,0.0880000000,-7.7000000000,1,0.0261000000,147.2070000000,4,0.5320000000
71,303200,0.23,0.5470000000,0.5800000000,0.0087700000,2,0.0569000000,-13.4150000000,0,0.0293000000,109.8270000000,4,0.5050000000
71,134253,0.493,0.5730000000,0.9390000000,0.0000000000,8,0.0994000000,-6.4410000000,1,0.0808000000,137.3820000000,4,0.9630000000
70,149373,0.6609999999999999,0.5500000000,0.8540000000,0.0000000000,3,0.1120000000,-5.9680000000,1,0.0360000000,159.2310000000,4,0.9650000000
71,178933,0.715,0.6190000000,0.6030000000,0.0000000000,9,0.0721000000,-9.4810000000,1,0.0342000000,127.4320000000,4,0.9580000000
61,163466,0.0010199999999999,0.5100000000,0.8930000000,0.0000585000,9,0.2010000000,-9.2670000000,1,0.0342000000,142.6570000000,4,0.9340000000
75,153693,0.406,0.6530000000,0.5190000000,0.0209000000,2,0.1010000000,-10.1640000000,1,0.0497000000,98.8830000000,4,0.8220000000
81,140773,0.201,0.6400000000,0.6630000000,0.0080600000,0,0.1520000000,-7.5160000000,1,0.0374000000,132.7700000000,4,0.6630000000
67,212893,0.273,0.4390000000,0.7370000000,0.2800000000,2,0.2280000000,-12.0540000000,1,0.1150000000,145.9420000000,4,0.5330000000
70,271280,0.000385,0.2950000000,0.5840000000,0.2180000000,9,0.0996000000,-6.6960000000,0,0.0345000000,117.2000000000,3,0.2280000000
68,165381,0.102,0.6230000000,0.7090000000,0.0000000000,1,0.0967000000,-9.8180000000,0,0.0636000000,122.3940000000,4,0.9480000000
61,193493,0.255,0.7350000000,0.5200000000,0.0000000000,11,0.1060000000,-6.1800000000,1,0.0371000000,118.4410000000,4,0.6880000000
56,208666,0.255,0.4120000000,0.5900000000,0.0325000000,11,0.1770000000,-12.2770000000,1,0.0701000000,85.8240000000,4,0.6530000000
59,238266,0.22,0.7040000000,0.5280000000,0.3500000000,5,0.1400000000,-13.3820000000,1,0.0358000000,117.4720000000,4,0.7300000000
71,170813,0.0087599999999999,0.5330000000,0.9050000000,0.5780000000,2,0.0698000000,-5.2700000000,1,0.0754000000,108.9000000000,4,0.4860000000
73,162373,0.352,0.5520000000,0.6160000000,0.0000000000,1,0.0501000000,-9.7850000000,0,0.0346000000,112.4420000000,4,0.6670000000
72,369600,0.7290000000000001,0.4830000000,0.7210000000,0.0000000000,0,0.1890000000,-6.8360000000,1,0.0320000000,95.2610000000,4,0.5620000000
64,444053,0.469,0.4510000000,0.3640000000,0.0000000000,9,0.1970000000,-13.1260000000,1,0.0436000000,154.2060000000,4,0.2980000000
65,229360,0.135,0.4520000000,0.8180000000,0.0000272000,2,0.0520000000,-8.1240000000,1,0.0439000000,124.4740000000,4,0.7550000000
68,173946,0.27,0.4910000000,0.8010000000,0.0000000000,4,0.0665000000,-9.8350000000,1,0.0361000000,160.1090000000,4,0.9710000000
71,429760,0.369,0.4130000000,0.7250000000,0.0000216000,3,0.0905000000,-5.7870000000,0,0.0324000000,124.6180000000,4,0.4400000000
69,180943,0.0192,0.5370000000,0.7160000000,0.0000000000,2,0.2450000000,-8.7660000000,1,0.0380000000,122.8730000000,4,0.4520000000
54,184880,0.165,0.4360000000,0.3750000000,0.0000000000,6,0.2940000000,-13.8560000000,1,0.0284000000,107.3860000000,4,0.4900000000
66,176333,0.767,0.8160000000,0.5140000000,0.9490000000,10,0.0899000000,-8.7410000000,1,0.0339000000,136.8370000000,4,0.9120000000
58,201800,0.505,0.5560000000,0.1610000000,0.0000436000,11,0.2800000000,-13.9440000000,1,0.0297000000,126.5340000000,4,0.5880000000
52,150906,0.00206,0.2520000000,0.5070000000,0.0005700000,2,0.3250000000,-13.3370000000,1,0.0442000000,196.4940000000,4,0.8160000000
60,153760,0.2019999999999999,0.5330000000,0.6380000000,0.0000000000,4,0.0729000000,-7.1300000000,1,0.0341000000,156.6630000000,4,0.9370000000
72,250000,0.475,0.6840000000,0.4810000000,0.0000657000,2,0.1180000000,-12.5900000000,1,0.0384000000,115.0780000000,4,0.7840000000
13,120173,0.7140000000000001,0.5990000000,0.7040000000,0.0000000000,8,0.5210000000,-8.5660000000,0,0.2430000000,173.0430000000,4,0.9500000000
30,187213,0.13,0.6990000000,0.6410000000,0.0002180000,2,0.0601000000,-7.5640000000,1,0.0289000000,120.7450000000,4,0.7280000000
63,386373,0.044,0.2710000000,0.5530000000,0.0096000000,2,0.0999000000,-9.5260000000,1,0.0472000000,86.7620000000,3,0.4330000000
37,226906,0.462,0.4560000000,0.5140000000,0.0003700000,7,0.2680000000,-9.7330000000,0,0.0530000000,138.3770000000,4,0.6570000000
74,145746,0.386,0.4900000000,0.7150000000,0.0000000000,7,0.3110000000,-5.5490000000,1,0.0476000000,130.7260000000,4,0.8660000000
64,171600,0.451,0.3640000000,0.6070000000,0.0000000000,2,0.2510000000,-9.7910000000,1,0.1250000000,79.9870000000,4,0.5980000000
38,142480,0.498,0.5510000000,0.9540000000,0.0000000000,7,0.0884000000,-2.8440000000,1,0.0814000000,136.8620000000,4,0.6850000000
51,214880,0.792,0.3600000000,0.7570000000,0.0125000000,3,0.1470000000,-6.8320000000,1,0.0405000000,83.8650000000,4,0.3410000000
63,160306,0.0592,0.4230000000,0.6810000000,0.0001770000,10,0.0889000000,-9.7560000000,1,0.0397000000,110.4610000000,4,0.5590000000
21,219466,0.047,0.6000000000,0.8970000000,0.7270000000,3,0.0672000000,-7.2750000000,1,0.0477000000,137.3750000000,4,0.6760000000
62,198773,0.0751,0.5070000000,0.8470000000,0.2370000000,1,0.3720000000,-5.9870000000,0,0.0411000000,98.0960000000,4,0.5660000000
69,174840,0.408,0.5040000000,0.5780000000,0.0000000000,4,0.3210000000,-9.3020000000,1,0.0310000000,132.4110000000,4,0.6540000000
53,290933,0.0252,0.5280000000,0.5140000000,0.0894000000,2,0.0725000000,-11.9090000000,1,0.1330000000,122.8720000000,4,0.4400000000
63,147893,0.2289999999999999,0.4940000000,0.6660000000,0.0000569000,9,0.0469000000,-9.7430000000,0,0.0351000000,140.8320000000,4,0.6990000000
66,125826,0.218,0.5520000000,0.7420000000,0.0000000000,0,0.3390000000,-7.9630000000,1,0.0454000000,138.5910000000,4,0.7510000000
67,204480,0.0103,0.5050000000,0.8360000000,0.0771000000,5,0.2950000000,-7.3840000000,0,0.1010000000,159.6690000000,4,0.7640000000
70,219026,0.326,0.3960000000,0.4730000000,0.0001240000,10,0.1090000000,-7.6700000000,0,0.0345000000,133.4490000000,4,0.3850000000
55,185523,0.000242,0.3460000000,0.7500000000,0.0119000000,11,0.2710000000,-6.6190000000,1,0.1030000000,165.0360000000,4,0.6670000000
74,125666,0.879,0.3320000000,0.1790000000,0.0000000000,5,0.0886000000,-11.8300000000,1,0.0326000000,96.5290000000,4,0.3150000000
66,269106,0.465,0.1950000000,0.4830000000,0.4970000000,4,0.0686000000,-4.9910000000,0,0.0300000000,84.7100000000,4,0.1730000000
72,318813,0.0748,0.2990000000,0.4430000000,0.0001380000,0,0.1770000000,-12.6210000000,1,0.0346000000,139.5390000000,4,0.4340000000
68,271573,0.142,0.6400000000,0.6510000000,0.2800000000,4,0.0341000000,-14.9810000000,0,0.0517000000,111.6760000000,4,0.8010000000
58,131360,0.0546,0.5650000000,0.9530000000,0.0000295000,9,0.0637000000,-6.5040000000,1,0.0393000000,124.2870000000,4,0.8870000000
55,278626,0.225,0.6300000000,0.5190000000,0.0000043000,9,0.0974000000,-10.9970000000,1,0.0528000000,143.9420000000,4,0.5020000000
71,162533,0.778,0.5230000000,0.4020000000,0.0000000000,0,0.4320000000,-8.2330000000,1,0.0305000000,70.8630000000,4,0.6750000000
71,141600,0.0543,0.6410000000,0.7740000000,0.0000105000,2,0.0473000000,-5.9160000000,1,0.0278000000,89.7870000000,4,0.9420000000
59,166466,0.758,0.3500000000,0.2930000000,0.0000082100,2,0.1040000000,-9.5020000000,1,0.0258000000,96.6850000000,4,0.1620000000
67,205293,0.0734,0.4070000000,0.8340000000,0.0002100000,6,0.2410000000,-9.2240000000,1,0.2080000000,121.3800000000,4,0.7100000000
54,170760,0.8,0.5580000000,0.6860000000,0.0000000000,7,0.8150000000,-4.4950000000,1,0.0289000000,132.0750000000,4,0.8860000000
57,138360,0.105,0.5930000000,0.8040000000,0.0000022200,7,0.0470000000,-5.4970000000,1,0.0319000000,148.9590000000,4,0.9620000000
70,192053,0.887,0.3890000000,0.3960000000,0.0000000000,7,0.0828000000,-7.9990000000,1,0.0332000000,171.8600000000,3,0.5850000000
57,179386,0.381,0.5620000000,0.7680000000,0.0300000000,7,0.1680000000,-6.6130000000,1,0.0606000000,119.5440000000,4,0.9660000000
49,710826,0.285,0.3510000000,0.2280000000,0.0011600000,0,0.1230000000,-17.2710000000,1,0.0307000000,104.5510000000,4,0.0329000000
67,140920,0.26,0.3770000000,0.9160000000,0.0000000000,4,0.0740000000,-3.1990000000,0,0.0481000000,75.5330000000,4,0.9120000000
64,254133,0.0746,0.4030000000,0.7090000000,0.4940000000,9,0.1320000000,-9.3660000000,1,0.0885000000,97.1610000000,4,0.6540000000
80,183306,0.182,0.4910000000,0.5830000000,0.0000000000,7,0.4070000000,-10.9640000000,1,0.0376000000,150.5720000000,4,0.9070000000
75,270773,0.447,0.6340000000,0.6300000000,0.0390000000,1,0.1700000000,-8.2770000000,0,0.0310000000,118.6280000000,4,0.4890000000
63,190253,0.405,0.4250000000,0.9030000000,0.0128000000,1,0.1170000000,-4.8010000000,1,0.0732000000,108.7480000000,4,0.7690000000
47,163026,0.595,0.4690000000,0.6470000000,0.0000016500,8,0.3390000000,-13.9130000000,1,0.0315000000,147.8780000000,4,0.9420000000
70,150640,0.486,0.5510000000,0.2930000000,0.0002730000,2,0.0864000000,-12.5030000000,1,0.0272000000,106.7980000000,4,0.3220000000
60,154120,0.0356,0.7040000000,0.7730000000,0.0049800000,9,0.0820000000,-9.6210000000,1,0.0279000000,141.6550000000,4,0.9720000000
66,134386,0.36,0.3900000000,0.6250000000,0.0000000000,9,0.0663000000,-7.8130000000,0,0.0537000000,144.3380000000,4,0.5140000000
61,149466,0.513,0.4560000000,0.4700000000,0.0000376000,2,0.4440000000,-9.5640000000,1,0.0294000000,120.3360000000,4,0.6390000000
67,164106,0.365,0.7050000000,0.5150000000,0.0000000000,4,0.3890000000,-9.3430000000,1,0.0337000000,112.0350000000,4,0.8030000000
38,252040,0.0176,0.5850000000,0.6760000000,0.7320000000,5,0.1290000000,-11.2670000000,1,0.0471000000,109.3090000000,4,0.4740000000
53,149733,0.387,0.3380000000,0.6680000000,0.0000159000,2,0.1110000000,-8.6410000000,1,0.0421000000,127.0970000000,5,0.5610000000
58,194733,0.0154,0.5700000000,0.7540000000,0.0133000000,0,0.1840000000,-9.9480000000,1,0.0310000000,127.9570000000,4,0.7080000000
68,165426,0.914,0.3800000000,0.0993000000,0.0000232000,2,0.0605000000,-20.5670000000,1,0.0509000000,174.8740000000,4,0.4400000000
50,134133,0.184,0.3410000000,0.4160000000,0.0000628000,11,0.0917000000,-9.5740000000,1,0.0265000000,102.8860000000,3,0.4990000000
14,176160,0.038,0.5500000000,0.9290000000,0.0000000000,9,0.1350000000,-5.7650000000,1,0.0815000000,129.0110000000,4,0.6430000000
52,156106,0.528,0.6460000000,0.8130000000,0.0078600000,9,0.1780000000,-6.7330000000,1,0.0434000000,129.3780000000,4,0.7110000000
49,172746,0.395,0.6010000000,0.5960000000,0.0000023400,9,0.4510000000,-8.0290000000,1,0.0734000000,128.1680000000,4,0.5030000000
54,158250,0.721,0.4210000000,0.6640000000,0.0024400000,11,0.0851000000,-10.6570000000,0,0.0665000000,201.5830000000,4,0.5740000000
52,235826,0.265,0.4210000000,0.5800000000,0.0136000000,7,0.0973000000,-7.0110000000,1,0.0285000000,129.9590000000,4,0.4030000000
33,174573,0.211,0.4380000000,0.7540000000,0.0000000000,2,0.1240000000,-7.0350000000,1,0.0381000000,123.7440000000,4,0.4350000000
58,197274,0.664,0.3180000000,0.3030000000,0.0002230000,11,0.1130000000,-15.5720000000,0,0.0302000000,174.2540000000,4,0.2260000000
8,189848,0.000288,0.3550000000,0.7610000000,0.0141000000,11,0.1890000000,-6.3090000000,1,0.0978000000,165.2090000000,4,0.6850000000
43,482278,0.1009999999999999,0.5550000000,0.6940000000,0.0000000000,9,0.1230000000,-8.4530000000,0,0.0426000000,127.4230000000,4,0.6020000000
49,178266,0.354,0.3410000000,0.7140000000,0.0000000000,2,0.3100000000,-7.9980000000,0,0.0404000000,147.6040000000,4,0.4120000000
30,177426,0.0586,0.6800000000,0.5070000000,0.0000064900,7,0.0754000000,-5.9290000000,1,0.0336000000,123.4700000000,4,0.8540000000
55,160400,0.727,0.5060000000,0.9480000000,0.0000000000,10,0.0904000000,-5.6260000000,1,0.1050000000,130.1950000000,4,0.9340000000
